video,frame,timestamp_sec,rider_track_id,rider_conf,rider_bbox,occupant_count,head_count,helmeted_count,no_helmet_count,matched_occupant_ids,match_scores,raw_overload,confirmed_overload,helmet_status,elapsed_ms,fps
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,329,10.978,M009,0.883,772.9 261.1 861.9 406.8,0,0,0,0,,,0,0,UNKNOWN,27.695,36.107
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,329,10.978,M007,0.558,1043.1 269.7 1122.8 416.3,0,0,0,0,,,0,0,UNKNOWN,27.695,36.107
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,330,11.011,M009,0.882,781.1 264.1 870.4 405.7,0,0,0,0,,,0,0,UNKNOWN,27.052,36.965
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,331,11.044,M009,0.892,788.7 265.5 876.8 402.9,0,0,0,0,,,0,0,UNKNOWN,26.128,38.273
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,331,11.044,M007,0.427,1051.5 263.3 1129.3 414.4,0,0,0,0,,,0,0,UNKNOWN,26.128,38.273
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,332,11.078,M009,0.883,793.8 264.0 884.2 403.4,0,0,0,0,,,0,0,UNKNOWN,27.278,36.660
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,332,11.078,M007,0.302,1054.2 266.7 1130.6 414.0,0,0,0,0,,,0,0,UNKNOWN,27.278,36.660
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,333,11.111,M009,0.868,801.6 264.7 889.5 403.3,0,0,0,0,,,0,0,UNKNOWN,28.506,35.081
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,333,11.111,M007,0.482,1055.0 275.0 1132.5 413.9,0,0,0,0,,,0,0,UNKNOWN,28.506,35.081
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,334,11.144,M009,0.868,809.9 264.2 894.7 402.0,0,0,0,0,,,0,0,UNKNOWN,28.014,35.696
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,334,11.144,M007,0.582,1060.7 270.7 1134.4 411.7,0,0,0,0,,,0,0,UNKNOWN,28.014,35.696
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,335,11.178,M009,0.876,815.9 264.2 902.4 401.4,0,0,0,0,,,0,0,UNKNOWN,28.282,35.358
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,335,11.178,M007,0.516,1061.4 276.1 1135.4 411.7,0,0,0,0,,,0,0,UNKNOWN,28.282,35.358
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,336,11.211,M009,0.862,822.8 264.6 908.9 398.8,0,0,0,0,,,0,0,UNKNOWN,29.770,33.591
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,336,11.211,M007,0.637,1063.8 277.9 1138.7 410.4,0,0,0,0,,,0,0,UNKNOWN,29.770,33.591
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,337,11.245,M009,0.865,828.8 266.9 914.3 397.9,0,0,0,0,,,0,0,UNKNOWN,27.816,35.951
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,337,11.245,M007,0.335,1067.0 275.4 1140.1 408.3,0,0,0,0,,,0,0,UNKNOWN,27.816,35.951
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,338,11.278,M009,0.864,835.9 266.5 919.7 396.6,0,0,0,0,,,0,0,UNKNOWN,28.152,35.521
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,339,11.311,M009,0.850,843.6 266.0 925.5 395.8,0,0,0,0,,,0,0,UNKNOWN,41.176,24.286
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,339,11.311,M007,0.338,1072.7 276.5 1144.2 412.5,0,0,0,0,,,0,0,UNKNOWN,41.176,24.286
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,340,11.345,M009,0.881,848.2 266.3 931.2 395.0,0,0,0,0,,,0,0,UNKNOWN,27.855,35.900
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,340,11.345,M007,0.402,1075.8 275.5 1146.0 408.8,0,0,0,0,,,0,0,UNKNOWN,27.855,35.900
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,341,11.378,M009,0.869,854.3 266.7 935.7 393.7,0,0,0,0,,,0,0,UNKNOWN,28.807,34.714
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,341,11.378,M007,0.531,1079.0 276.2 1147.3 408.2,0,0,0,0,,,0,0,UNKNOWN,28.807,34.714
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,342,11.411,M009,0.864,859.5 266.2 941.0 392.7,0,0,0,0,,,0,0,UNKNOWN,28.024,35.683
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,342,11.411,M007,0.500,1080.7 277.5 1149.1 408.5,0,0,0,0,,,0,0,UNKNOWN,28.024,35.683
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,342,11.411,U003,0.306,1255.9 269.6 1280.0 357.7,0,0,0,0,,,0,0,UNKNOWN,28.024,35.683
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,343,11.445,M009,0.837,865.8 264.3 946.7 391.8,0,0,0,0,,,0,0,UNKNOWN,28.653,34.901
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,343,11.445,M007,0.788,1083.0 277.6 1150.3 408.3,0,0,0,0,,,0,0,UNKNOWN,28.653,34.901
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,344,11.478,M009,0.852,871.7 266.3 950.5 392.4,0,0,0,0,,,0,0,UNKNOWN,28.676,34.873
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,344,11.478,M007,0.665,1085.5 277.4 1153.2 407.2,0,0,0,0,,,0,0,UNKNOWN,28.676,34.873
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,345,11.511,M009,0.846,877.4 267.9 955.9 392.7,0,0,0,0,,,0,0,UNKNOWN,29.438,33.969
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,345,11.511,M007,0.727,1088.1 278.0 1154.4 405.8,0,0,0,0,,,0,0,UNKNOWN,29.438,33.969
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,345,11.511,U003,0.256,1255.0 274.3 1280.0 358.7,0,0,0,0,,,0,0,UNKNOWN,29.438,33.969
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,346,11.545,M009,0.883,880.1 268.0 960.1 389.5,0,0,0,0,,,0,0,UNKNOWN,29.503,33.895
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,346,11.545,M007,0.695,1090.6 276.5 1155.0 405.0,0,0,0,0,,,0,0,UNKNOWN,29.503,33.895
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,347,11.578,M009,0.854,887.9 267.6 964.6 388.1,0,0,0,0,,,0,0,UNKNOWN,28.999,34.484
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,347,11.578,M007,0.697,1093.8 277.5 1155.7 402.6,0,0,0,0,,,0,0,UNKNOWN,28.999,34.484
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,348,11.612,M009,0.852,892.1 269.3 968.4 387.6,0,0,0,0,,,0,0,UNKNOWN,28.793,34.730
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,348,11.612,M007,0.572,1096.4 279.5 1156.1 402.2,0,0,0,0,,,0,0,UNKNOWN,28.793,34.730
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,349,11.645,M009,0.866,895.3 266.5 973.4 386.4,0,0,0,0,,,0,0,UNKNOWN,29.394,34.020
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,349,11.645,M007,0.643,1098.6 278.8 1156.0 400.9,0,0,0,0,,,0,0,UNKNOWN,29.394,34.020
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,350,11.678,M009,0.859,899.3 267.6 978.2 386.0,0,0,0,0,,,0,0,UNKNOWN,29.586,33.800
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,350,11.678,M007,0.309,1101.3 282.5 1158.2 403.6,0,0,0,0,,,0,0,UNKNOWN,29.586,33.800
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,351,11.712,M009,0.827,906.5 270.2 981.0 385.5,0,0,0,0,,,0,0,UNKNOWN,28.709,34.832
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,352,11.745,M009,0.825,910.2 271.1 985.1 386.4,0,0,0,0,,,0,0,UNKNOWN,28.333,35.294
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,352,11.745,M007,0.259,1106.5 282.5 1162.7 402.6,0,0,0,0,,,0,0,UNKNOWN,28.333,35.294
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,353,11.778,M009,0.804,913.8 271.0 988.6 385.1,0,0,0,0,,,0,0,UNKNOWN,31.081,32.174
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,353,11.778,M007,0.349,1108.8 280.1 1170.0 403.1,0,0,0,0,,,0,0,UNKNOWN,31.081,32.174
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,354,11.812,M009,0.828,918.3 269.5 992.5 384.7,0,0,0,0,,,0,0,UNKNOWN,42.398,23.586
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,354,11.812,M007,0.263,1111.9 277.8 1172.2 401.9,0,0,0,0,,,0,0,UNKNOWN,42.398,23.586
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,355,11.845,M009,0.810,921.9 269.6 996.2 383.6,0,0,0,0,,,0,0,UNKNOWN,36.128,27.680
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,356,11.879,M009,0.828,926.0 270.6 999.1 383.9,0,0,0,0,,,0,0,UNKNOWN,30.344,32.956
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,357,11.912,M009,0.825,930.5 270.8 1002.6 382.8,0,0,0,0,,,0,0,UNKNOWN,28.478,35.115
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,358,11.945,M009,0.795,936.1 270.1 1006.7 380.9,0,0,0,0,,,0,0,UNKNOWN,28.206,35.453
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,359,11.979,M009,0.743,937.4 268.8 1011.9 381.1,0,0,0,0,,,0,0,UNKNOWN,28.723,34.816
