frame,timestamp_sec,model,class_ids,class_names,elapsed_ms,fps,detections,detection_summary
78,2.600,bifpn,0+1+2,ebike+driver+passenger,27.748,36.038,0,"ebike:0, driver:0, passenger:0"
78,2.600,yolov8n,1+3+0,bicycle+motorcycle+person,29.528,33.867,13,"bicycle:0, motorcycle:5, person:8"
79,2.633,baseline,0+1+2,ebike+driver+passenger,27.865,35.888,0,"ebike:0, driver:0, passenger:0"
79,2.633,bifpn,0+1+2,ebike+driver+passenger,26.412,37.862,0,"ebike:0, driver:0, passenger:0"
79,2.633,yolov8n,1+3+0,bicycle+motorcycle+person,28.091,35.599,12,"bicycle:0, motorcycle:4, person:8"
80,2.667,baseline,0+1+2,ebike+driver+passenger,24.119,41.461,0,"ebike:0, driver:0, passenger:0"
80,2.667,bifpn,0+1+2,ebike+driver+passenger,25.757,38.825,0,"ebike:0, driver:0, passenger:0"
80,2.667,yolov8n,1+3+0,bicycle+motorcycle+person,27.015,37.017,12,"bicycle:0, motorcycle:4, person:8"
81,2.700,baseline,0+1+2,ebike+driver+passenger,25.585,39.086,0,"ebike:0, driver:0, passenger:0"
81,2.700,bifpn,0+1+2,ebike+driver+passenger,25.984,38.485,0,"ebike:0, driver:0, passenger:0"
81,2.700,yolov8n,1+3+0,bicycle+motorcycle+person,27.479,36.391,12,"bicycle:0, motorcycle:4, person:8"
82,2.733,baseline,0+1+2,ebike+driver+passenger,23.671,42.246,0,"ebike:0, driver:0, passenger:0"
82,2.733,bifpn,0+1+2,ebike+driver+passenger,26.145,38.248,0,"ebike:0, driver:0, passenger:0"
82,2.733,yolov8n,1+3+0,bicycle+motorcycle+person,26.575,37.630,13,"bicycle:0, motorcycle:5, person:8"
83,2.767,baseline,0+1+2,ebike+driver+passenger,27.429,36.458,0,"ebike:0, driver:0, passenger:0"
83,2.767,bifpn,0+1+2,ebike+driver+passenger,26.983,37.060,0,"ebike:0, driver:0, passenger:0"
83,2.767,yolov8n,1+3+0,bicycle+motorcycle+person,26.977,37.069,14,"bicycle:0, motorcycle:5, person:9"
84,2.800,baseline,0+1+2,ebike+driver+passenger,26.027,38.422,0,"ebike:0, driver:0, passenger:0"
84,2.800,bifpn,0+1+2,ebike+driver+passenger,26.495,37.742,0,"ebike:0, driver:0, passenger:0"
84,2.800,yolov8n,1+3+0,bicycle+motorcycle+person,28.658,34.894,14,"bicycle:0, motorcycle:5, person:9"
85,2.833,baseline,0+1+2,ebike+driver+passenger,24.429,40.935,0,"ebike:0, driver:0, passenger:0"
85,2.833,bifpn,0+1+2,ebike+driver+passenger,25.178,39.717,0,"ebike:0, driver:0, passenger:0"
85,2.833,yolov8n,1+3+0,bicycle+motorcycle+person,26.637,37.541,14,"bicycle:0, motorcycle:5, person:9"
86,2.867,baseline,0+1+2,ebike+driver+passenger,24.964,40.057,0,"ebike:0, driver:0, passenger:0"
86,2.867,bifpn,0+1+2,ebike+driver+passenger,25.584,39.087,0,"ebike:0, driver:0, passenger:0"
86,2.867,yolov8n,1+3+0,bicycle+motorcycle+person,27.134,36.855,14,"bicycle:0, motorcycle:5, person:9"
87,2.900,baseline,0+1+2,ebike+driver+passenger,28.292,35.346,0,"ebike:0, driver:0, passenger:0"
87,2.900,bifpn,0+1+2,ebike+driver+passenger,26.090,38.328,0,"ebike:0, driver:0, passenger:0"
87,2.900,yolov8n,1+3+0,bicycle+motorcycle+person,28.251,35.397,14,"bicycle:0, motorcycle:5, person:9"
88,2.933,baseline,0+1+2,ebike+driver+passenger,28.661,34.891,0,"ebike:0, driver:0, passenger:0"
88,2.933,bifpn,0+1+2,ebike+driver+passenger,23.724,42.151,0,"ebike:0, driver:0, passenger:0"
88,2.933,yolov8n,1+3+0,bicycle+motorcycle+person,27.617,36.209,15,"bicycle:0, motorcycle:6, person:9"
89,2.967,baseline,0+1+2,ebike+driver+passenger,27.446,36.436,0,"ebike:0, driver:0, passenger:0"
89,2.967,bifpn,0+1+2,ebike+driver+passenger,25.769,38.806,0,"ebike:0, driver:0, passenger:0"
89,2.967,yolov8n,1+3+0,bicycle+motorcycle+person,28.697,34.846,15,"bicycle:0, motorcycle:6, person:9"
90,3.000,baseline,0+1+2,ebike+driver+passenger,28.152,35.522,0,"ebike:0, driver:0, passenger:0"
90,3.000,bifpn,0+1+2,ebike+driver+passenger,26.075,38.351,0,"ebike:0, driver:0, passenger:0"
90,3.000,yolov8n,1+3+0,bicycle+motorcycle+person,27.458,36.420,13,"bicycle:0, motorcycle:4, person:9"
91,3.033,baseline,0+1+2,ebike+driver+passenger,24.996,40.006,0,"ebike:0, driver:0, passenger:0"
91,3.033,bifpn,0+1+2,ebike+driver+passenger,25.933,38.561,0,"ebike:0, driver:0, passenger:0"
91,3.033,yolov8n,1+3+0,bicycle+motorcycle+person,27.427,36.461,14,"bicycle:0, motorcycle:5, person:9"
92,3.067,baseline,0+1+2,ebike+driver+passenger,25.642,38.998,0,"ebike:0, driver:0, passenger:0"
92,3.067,bifpn,0+1+2,ebike+driver+passenger,25.764,38.813,0,"ebike:0, driver:0, passenger:0"
92,3.067,yolov8n,1+3+0,bicycle+motorcycle+person,26.059,38.375,14,"bicycle:0, motorcycle:5, person:9"
93,3.100,baseline,0+1+2,ebike+driver+passenger,24.828,40.276,0,"ebike:0, driver:0, passenger:0"
93,3.100,bifpn,0+1+2,ebike+driver+passenger,23.942,41.767,0,"ebike:0, driver:0, passenger:0"
93,3.100,yolov8n,1+3+0,bicycle+motorcycle+person,25.185,39.706,14,"bicycle:0, motorcycle:5, person:9"
94,3.133,baseline,0+1+2,ebike+driver+passenger,25.027,39.957,0,"ebike:0, driver:0, passenger:0"
94,3.133,bifpn,0+1+2,ebike+driver+passenger,24.762,40.385,0,"ebike:0, driver:0, passenger:0"
94,3.133,yolov8n,1+3+0,bicycle+motorcycle+person,26.772,37.353,14,"bicycle:0, motorcycle:5, person:9"
95,3.167,baseline,0+1+2,ebike+driver+passenger,25.066,39.895,0,"ebike:0, driver:0, passenger:0"
95,3.167,bifpn,0+1+2,ebike+driver+passenger,26.847,37.248,0,"ebike:0, driver:0, passenger:0"
95,3.167,yolov8n,1+3+0,bicycle+motorcycle+person,27.634,36.187,15,"bicycle:0, motorcycle:5, person:10"
96,3.200,baseline,0+1+2,ebike+driver+passenger,26.908,37.163,0,"ebike:0, driver:0, passenger:0"
96,3.200,bifpn,0+1+2,ebike+driver+passenger,24.841,40.255,0,"ebike:0, driver:0, passenger:0"
96,3.200,yolov8n,1+3+0,bicycle+motorcycle+person,26.547,37.669,13,"bicycle:0, motorcycle:4, person:9"
97,3.233,baseline,0+1+2,ebike+driver+passenger,25.849,38.686,0,"ebike:0, driver:0, passenger:0"
97,3.233,bifpn,0+1+2,ebike+driver+passenger,24.940,40.097,0,"ebike:0, driver:0, passenger:0"
97,3.233,yolov8n,1+3+0,bicycle+motorcycle+person,26.551,37.664,13,"bicycle:0, motorcycle:4, person:9"
98,3.267,baseline,0+1+2,ebike+driver+passenger,27.848,35.909,0,"ebike:0, driver:0, passenger:0"
98,3.267,bifpn,0+1+2,ebike+driver+passenger,26.312,38.005,0,"ebike:0, driver:0, passenger:0"
98,3.267,yolov8n,1+3+0,bicycle+motorcycle+person,28.091,35.598,13,"bicycle:0, motorcycle:4, person:9"
99,3.300,baseline,0+1+2,ebike+driver+passenger,25.256,39.595,0,"ebike:0, driver:0, passenger:0"
99,3.300,bifpn,0+1+2,ebike+driver+passenger,26.580,37.623,0,"ebike:0, driver:0, passenger:0"
99,3.300,yolov8n,1+3+0,bicycle+motorcycle+person,28.127,35.552,13,"bicycle:0, motorcycle:4, person:9"
100,3.333,baseline,0+1+2,ebike+driver+passenger,26.907,37.165,0,"ebike:0, driver:0, passenger:0"
100,3.333,bifpn,0+1+2,ebike+driver+passenger,24.406,40.973,0,"ebike:0, driver:0, passenger:0"
100,3.333,yolov8n,1+3+0,bicycle+motorcycle+person,26.646,37.529,12,"bicycle:0, motorcycle:4, person:8"
101,3.367,baseline,0+1+2,ebike+driver+passenger,25.772,38.802,0,"ebike:0, driver:0, passenger:0"
101,3.367,bifpn,0+1+2,ebike+driver+passenger,26.755,37.376,0,"ebike:0, driver:0, passenger:0"
101,3.367,yolov8n,1+3+0,bicycle+motorcycle+person,26.621,37.565,12,"bicycle:0, motorcycle:4, person:8"
102,3.400,baseline,0+1+2,ebike+driver+passenger,25.686,38.931,0,"ebike:0, driver:0, passenger:0"
102,3.400,bifpn,0+1+2,ebike+driver+passenger,26.678,37.484,0,"ebike:0, driver:0, passenger:0"
102,3.400,yolov8n,1+3+0,bicycle+motorcycle+person,26.521,37.707,12,"bicycle:0, motorcycle:4, person:8"
103,3.433,baseline,0+1+2,ebike+driver+passenger,26.231,38.122,0,"ebike:0, driver:0, passenger:0"
103,3.433,bifpn,0+1+2,ebike+driver+passenger,24.515,40.792,0,"ebike:0, driver:0, passenger:0"
103,3.433,yolov8n,1+3+0,bicycle+motorcycle+person,25.190,39.698,13,"bicycle:0, motorcycle:4, person:9"
104,3.467,baseline,0+1+2,ebike+driver+passenger,27.752,36.033,0,"ebike:0, driver:0, passenger:0"
104,3.467,bifpn,0+1+2,ebike+driver+passenger,27.385,36.517,0,"ebike:0, driver:0, passenger:0"
104,3.467,yolov8n,1+3+0,bicycle+motorcycle+person,25.555,39.132,12,"bicycle:0, motorcycle:4, person:8"
105,3.500,baseline,0+1+2,ebike+driver+passenger,25.098,39.845,0,"ebike:0, driver:0, passenger:0"
105,3.500,bifpn,0+1+2,ebike+driver+passenger,24.958,40.068,0,"ebike:0, driver:0, passenger:0"
105,3.500,yolov8n,1+3+0,bicycle+motorcycle+person,25.707,38.900,13,"bicycle:0, motorcycle:4, person:9"
106,3.533,baseline,0+1+2,ebike+driver+passenger,27.639,36.181,0,"ebike:0, driver:0, passenger:0"
106,3.533,bifpn,0+1+2,ebike+driver+passenger,24.774,40.364,0,"ebike:0, driver:0, passenger:0"
106,3.533,yolov8n,1+3+0,bicycle+motorcycle+person,26.583,37.619,14,"bicycle:0, motorcycle:4, person:10"
107,3.567,baseline,0+1+2,ebike+driver+passenger,26.814,37.294,0,"ebike:0, driver:0, passenger:0"
107,3.567,bifpn,0+1+2,ebike+driver+passenger,27.608,36.221,0,"ebike:0, driver:0, passenger:0"
107,3.567,yolov8n,1+3+0,bicycle+motorcycle+person,26.838,37.261,14,"bicycle:0, motorcycle:4, person:10"
108,3.600,baseline,0+1+2,ebike+driver+passenger,25.723,38.876,0,"ebike:0, driver:0, passenger:0"
108,3.600,bifpn,0+1+2,ebike+driver+passenger,25.204,39.676,0,"ebike:0, driver:0, passenger:0"
108,3.600,yolov8n,1+3+0,bicycle+motorcycle+person,28.114,35.569,13,"bicycle:0, motorcycle:4, person:9"
109,3.633,baseline,0+1+2,ebike+driver+passenger,28.226,35.428,0,"ebike:0, driver:0, passenger:0"
109,3.633,bifpn,0+1+2,ebike+driver+passenger,25.402,39.368,0,"ebike:0, driver:0, passenger:0"
109,3.633,yolov8n,1+3+0,bicycle+motorcycle+person,26.593,37.604,14,"bicycle:0, motorcycle:4, person:10"
110,3.667,baseline,0+1+2,ebike+driver+passenger,26.183,38.193,0,"ebike:0, driver:0, passenger:0"
110,3.667,bifpn,0+1+2,ebike+driver+passenger,27.906,35.834,0,"ebike:0, driver:0, passenger:0"
110,3.667,yolov8n,1+3+0,bicycle+motorcycle+person,27.252,36.694,15,"bicycle:0, motorcycle:4, person:11"
111,3.700,baseline,0+1+2,ebike+driver+passenger,24.201,41.320,0,"ebike:0, driver:0, passenger:0"
111,3.700,bifpn,0+1+2,ebike+driver+passenger,27.412,36.481,0,"ebike:0, driver:0, passenger:0"
111,3.700,yolov8n,1+3+0,bicycle+motorcycle+person,27.871,35.880,15,"bicycle:0, motorcycle:4, person:11"
112,3.733,baseline,0+1+2,ebike+driver+passenger,24.585,40.675,0,"ebike:0, driver:0, passenger:0"
112,3.733,bifpn,0+1+2,ebike+driver+passenger,23.081,43.326,0,"ebike:0, driver:0, passenger:0"
112,3.733,yolov8n,1+3+0,bicycle+motorcycle+person,26.594,37.602,15,"bicycle:0, motorcycle:4, person:11"
113,3.767,baseline,0+1+2,ebike+driver+passenger,26.178,38.200,0,"ebike:0, driver:0, passenger:0"
113,3.767,bifpn,0+1+2,ebike+driver+passenger,27.045,36.976,0,"ebike:0, driver:0, passenger:0"
113,3.767,yolov8n,1+3+0,bicycle+motorcycle+person,27.949,35.779,15,"bicycle:0, motorcycle:4, person:11"
114,3.800,baseline,0+1+2,ebike+driver+passenger,26.288,38.040,0,"ebike:0, driver:0, passenger:0"
114,3.800,bifpn,0+1+2,ebike+driver+passenger,25.588,39.081,0,"ebike:0, driver:0, passenger:0"
114,3.800,yolov8n,1+3+0,bicycle+motorcycle+person,26.687,37.472,13,"bicycle:0, motorcycle:4, person:9"
115,3.833,baseline,0+1+2,ebike+driver+passenger,25.383,39.396,0,"ebike:0, driver:0, passenger:0"
115,3.833,bifpn,0+1+2,ebike+driver+passenger,23.524,42.510,0,"ebike:0, driver:0, passenger:0"
115,3.833,yolov8n,1+3+0,bicycle+motorcycle+person,26.597,37.598,14,"bicycle:0, motorcycle:4, person:10"
116,3.867,baseline,0+1+2,ebike+driver+passenger,27.207,36.755,0,"ebike:0, driver:0, passenger:0"
116,3.867,bifpn,0+1+2,ebike+driver+passenger,25.950,38.535,0,"ebike:0, driver:0, passenger:0"
116,3.867,yolov8n,1+3+0,bicycle+motorcycle+person,26.595,37.601,13,"bicycle:0, motorcycle:4, person:9"
117,3.900,baseline,0+1+2,ebike+driver+passenger,26.847,37.248,0,"ebike:0, driver:0, passenger:0"
117,3.900,bifpn,0+1+2,ebike+driver+passenger,26.445,37.814,0,"ebike:0, driver:0, passenger:0"
117,3.900,yolov8n,1+3+0,bicycle+motorcycle+person,27.417,36.474,12,"bicycle:0, motorcycle:4, person:8"
118,3.933,baseline,0+1+2,ebike+driver+passenger,27.069,36.943,0,"ebike:0, driver:0, passenger:0"
118,3.933,bifpn,0+1+2,ebike+driver+passenger,25.809,38.746,0,"ebike:0, driver:0, passenger:0"
118,3.933,yolov8n,1+3+0,bicycle+motorcycle+person,27.522,36.335,13,"bicycle:0, motorcycle:5, person:8"
119,3.967,baseline,0+1+2,ebike+driver+passenger,26.569,37.638,0,"ebike:0, driver:0, passenger:0"
119,3.967,bifpn,0+1+2,ebike+driver+passenger,28.431,35.173,0,"ebike:0, driver:0, passenger:0"
119,3.967,yolov8n,1+3+0,bicycle+motorcycle+person,26.621,37.564,13,"bicycle:0, motorcycle:5, person:8"
120,4.000,baseline,0+1+2,ebike+driver+passenger,26.311,38.007,0,"ebike:0, driver:0, passenger:0"
120,4.000,bifpn,0+1+2,ebike+driver+passenger,25.584,39.087,0,"ebike:0, driver:0, passenger:0"
120,4.000,yolov8n,1+3+0,bicycle+motorcycle+person,27.852,35.905,13,"bicycle:0, motorcycle:5, person:8"
121,4.033,baseline,0+1+2,ebike+driver+passenger,26.017,38.437,0,"ebike:0, driver:0, passenger:0"
121,4.033,bifpn,0+1+2,ebike+driver+passenger,24.148,41.411,0,"ebike:0, driver:0, passenger:0"
121,4.033,yolov8n,1+3+0,bicycle+motorcycle+person,28.476,35.117,13,"bicycle:0, motorcycle:5, person:8"
122,4.067,baseline,0+1+2,ebike+driver+passenger,26.523,37.703,0,"ebike:0, driver:0, passenger:0"
122,4.067,bifpn,0+1+2,ebike+driver+passenger,24.670,40.535,0,"ebike:0, driver:0, passenger:0"
122,4.067,yolov8n,1+3+0,bicycle+motorcycle+person,26.308,38.011,13,"bicycle:0, motorcycle:5, person:8"
123,4.100,baseline,0+1+2,ebike+driver+passenger,27.089,36.915,0,"ebike:0, driver:0, passenger:0"
123,4.100,bifpn,0+1+2,ebike+driver+passenger,26.692,37.465,0,"ebike:0, driver:0, passenger:0"
123,4.100,yolov8n,1+3+0,bicycle+motorcycle+person,27.830,35.932,13,"bicycle:0, motorcycle:5, person:8"
124,4.133,baseline,0+1+2,ebike+driver+passenger,24.289,41.171,0,"ebike:0, driver:0, passenger:0"
124,4.133,bifpn,0+1+2,ebike+driver+passenger,25.955,38.529,0,"ebike:0, driver:0, passenger:0"
124,4.133,yolov8n,1+3+0,bicycle+motorcycle+person,25.940,38.551,13,"bicycle:0, motorcycle:5, person:8"
125,4.167,baseline,0+1+2,ebike+driver+passenger,26.780,37.342,0,"ebike:0, driver:0, passenger:0"
125,4.167,bifpn,0+1+2,ebike+driver+passenger,26.871,37.215,0,"ebike:0, driver:0, passenger:0"
125,4.167,yolov8n,1+3+0,bicycle+motorcycle+person,26.243,38.106,13,"bicycle:0, motorcycle:5, person:8"
126,4.200,baseline,0+1+2,ebike+driver+passenger,26.147,38.245,0,"ebike:0, driver:0, passenger:0"
126,4.200,bifpn,0+1+2,ebike+driver+passenger,25.620,39.032,0,"ebike:0, driver:0, passenger:0"
126,4.200,yolov8n,1+3+0,bicycle+motorcycle+person,26.429,37.837,13,"bicycle:0, motorcycle:5, person:8"
127,4.233,baseline,0+1+2,ebike+driver+passenger,25.245,39.612,0,"ebike:0, driver:0, passenger:0"
127,4.233,bifpn,0+1+2,ebike+driver+passenger,24.669,40.537,0,"ebike:0, driver:0, passenger:0"
127,4.233,yolov8n,1+3+0,bicycle+motorcycle+person,26.643,37.533,15,"bicycle:0, motorcycle:5, person:10"
128,4.267,baseline,0+1+2,ebike+driver+passenger,27.100,36.901,0,"ebike:0, driver:0, passenger:0"
128,4.267,bifpn,0+1+2,ebike+driver+passenger,27.046,36.974,0,"ebike:0, driver:0, passenger:0"
128,4.267,yolov8n,1+3+0,bicycle+motorcycle+person,26.637,37.542,14,"bicycle:0, motorcycle:5, person:9"
129,4.300,baseline,0+1+2,ebike+driver+passenger,25.663,38.966,0,"ebike:0, driver:0, passenger:0"
129,4.300,bifpn,0+1+2,ebike+driver+passenger,25.037,39.941,0,"ebike:0, driver:0, passenger:0"
129,4.300,yolov8n,1+3+0,bicycle+motorcycle+person,25.341,39.462,15,"bicycle:0, motorcycle:6, person:9"
130,4.333,baseline,0+1+2,ebike+driver+passenger,24.044,41.590,0,"ebike:0, driver:0, passenger:0"
130,4.333,bifpn,0+1+2,ebike+driver+passenger,25.113,39.820,0,"ebike:0, driver:0, passenger:0"
130,4.333,yolov8n,1+3+0,bicycle+motorcycle+person,24.605,40.642,14,"bicycle:0, motorcycle:4, person:10"
131,4.367,baseline,0+1+2,ebike+driver+passenger,27.448,36.433,0,"ebike:0, driver:0, passenger:0"
131,4.367,bifpn,0+1+2,ebike+driver+passenger,25.641,39.000,0,"ebike:0, driver:0, passenger:0"
131,4.367,yolov8n,1+3+0,bicycle+motorcycle+person,26.426,37.841,14,"bicycle:0, motorcycle:4, person:10"
132,4.400,baseline,0+1+2,ebike+driver+passenger,26.536,37.684,0,"ebike:0, driver:0, passenger:0"
132,4.400,bifpn,0+1+2,ebike+driver+passenger,23.551,42.461,0,"ebike:0, driver:0, passenger:0"
132,4.400,yolov8n,1+3+0,bicycle+motorcycle+person,28.162,35.509,14,"bicycle:0, motorcycle:4, person:10"
133,4.433,baseline,0+1+2,ebike+driver+passenger,22.589,44.269,0,"ebike:0, driver:0, passenger:0"
133,4.433,bifpn,0+1+2,ebike+driver+passenger,24.288,41.172,0,"ebike:0, driver:0, passenger:0"
133,4.433,yolov8n,1+3+0,bicycle+motorcycle+person,24.491,40.832,14,"bicycle:0, motorcycle:4, person:10"
134,4.467,baseline,0+1+2,ebike+driver+passenger,26.475,37.771,0,"ebike:0, driver:0, passenger:0"
134,4.467,bifpn,0+1+2,ebike+driver+passenger,25.203,39.678,0,"ebike:0, driver:0, passenger:0"
134,4.467,yolov8n,1+3+0,bicycle+motorcycle+person,26.661,37.508,13,"bicycle:0, motorcycle:4, person:9"
135,4.500,baseline,0+1+2,ebike+driver+passenger,26.387,37.898,0,"ebike:0, driver:0, passenger:0"
135,4.500,bifpn,0+1+2,ebike+driver+passenger,26.661,37.508,0,"ebike:0, driver:0, passenger:0"
135,4.500,yolov8n,1+3+0,bicycle+motorcycle+person,26.429,37.837,13,"bicycle:0, motorcycle:4, person:9"
136,4.533,baseline,0+1+2,ebike+driver+passenger,26.735,37.404,0,"ebike:0, driver:0, passenger:0"
136,4.533,bifpn,0+1+2,ebike+driver+passenger,29.410,34.003,0,"ebike:0, driver:0, passenger:0"
136,4.533,yolov8n,1+3+0,bicycle+motorcycle+person,27.853,35.903,13,"bicycle:0, motorcycle:4, person:9"
137,4.567,baseline,0+1+2,ebike+driver+passenger,26.855,37.237,0,"ebike:0, driver:0, passenger:0"
137,4.567,bifpn,0+1+2,ebike+driver+passenger,25.845,38.692,0,"ebike:0, driver:0, passenger:0"
137,4.567,yolov8n,1+3+0,bicycle+motorcycle+person,26.456,37.799,13,"bicycle:0, motorcycle:4, person:9"
138,4.600,baseline,0+1+2,ebike+driver+passenger,26.586,37.614,0,"ebike:0, driver:0, passenger:0"
138,4.600,bifpn,0+1+2,ebike+driver+passenger,25.624,39.026,0,"ebike:0, driver:0, passenger:0"
138,4.600,yolov8n,1+3+0,bicycle+motorcycle+person,25.970,38.506,13,"bicycle:0, motorcycle:4, person:9"
139,4.633,baseline,0+1+2,ebike+driver+passenger,26.874,37.210,0,"ebike:0, driver:0, passenger:0"
139,4.633,bifpn,0+1+2,ebike+driver+passenger,25.795,38.767,0,"ebike:0, driver:0, passenger:0"
139,4.633,yolov8n,1+3+0,bicycle+motorcycle+person,26.397,37.883,13,"bicycle:0, motorcycle:4, person:9"
140,4.667,baseline,0+1+2,ebike+driver+passenger,23.531,42.497,0,"ebike:0, driver:0, passenger:0"
140,4.667,bifpn,0+1+2,ebike+driver+passenger,25.413,39.350,0,"ebike:0, driver:0, passenger:0"
140,4.667,yolov8n,1+3+0,bicycle+motorcycle+person,26.583,37.618,13,"bicycle:0, motorcycle:4, person:9"
141,4.700,baseline,0+1+2,ebike+driver+passenger,26.416,37.856,0,"ebike:0, driver:0, passenger:0"
141,4.700,bifpn,0+1+2,ebike+driver+passenger,25.302,39.523,0,"ebike:0, driver:0, passenger:0"
141,4.700,yolov8n,1+3+0,bicycle+motorcycle+person,26.826,37.277,14,"bicycle:0, motorcycle:4, person:10"
142,4.733,baseline,0+1+2,ebike+driver+passenger,25.285,39.550,0,"ebike:0, driver:0, passenger:0"
142,4.733,bifpn,0+1+2,ebike+driver+passenger,25.883,38.636,0,"ebike:0, driver:0, passenger:0"
142,4.733,yolov8n,1+3+0,bicycle+motorcycle+person,27.427,36.460,14,"bicycle:0, motorcycle:4, person:10"
143,4.767,baseline,0+1+2,ebike+driver+passenger,27.569,36.273,0,"ebike:0, driver:0, passenger:0"
143,4.767,bifpn,0+1+2,ebike+driver+passenger,26.023,38.427,0,"ebike:0, driver:0, passenger:0"
143,4.767,yolov8n,1+3+0,bicycle+motorcycle+person,25.508,39.204,14,"bicycle:0, motorcycle:4, person:10"
144,4.800,baseline,0+1+2,ebike+driver+passenger,24.982,40.029,0,"ebike:0, driver:0, passenger:0"
144,4.800,bifpn,0+1+2,ebike+driver+passenger,24.964,40.057,0,"ebike:0, driver:0, passenger:0"
144,4.800,yolov8n,1+3+0,bicycle+motorcycle+person,28.113,35.571,13,"bicycle:0, motorcycle:4, person:9"
145,4.833,baseline,0+1+2,ebike+driver+passenger,25.827,38.720,0,"ebike:0, driver:0, passenger:0"
145,4.833,bifpn,0+1+2,ebike+driver+passenger,23.628,42.323,0,"ebike:0, driver:0, passenger:0"
145,4.833,yolov8n,1+3+0,bicycle+motorcycle+person,27.477,36.394,12,"bicycle:0, motorcycle:4, person:8"
146,4.867,baseline,0+1+2,ebike+driver+passenger,28.378,35.238,0,"ebike:0, driver:0, passenger:0"
146,4.867,bifpn,0+1+2,ebike+driver+passenger,24.692,40.499,0,"ebike:0, driver:0, passenger:0"
146,4.867,yolov8n,1+3+0,bicycle+motorcycle+person,26.433,37.831,12,"bicycle:0, motorcycle:4, person:8"
147,4.900,baseline,0+1+2,ebike+driver+passenger,26.700,37.454,0,"ebike:0, driver:0, passenger:0"
147,4.900,bifpn,0+1+2,ebike+driver+passenger,25.249,39.605,0,"ebike:0, driver:0, passenger:0"
147,4.900,yolov8n,1+3+0,bicycle+motorcycle+person,26.351,37.949,13,"bicycle:0, motorcycle:5, person:8"
148,4.933,baseline,0+1+2,ebike+driver+passenger,26.398,37.881,0,"ebike:0, driver:0, passenger:0"
148,4.933,bifpn,0+1+2,ebike+driver+passenger,25.338,39.467,0,"ebike:0, driver:0, passenger:0"
148,4.933,yolov8n,1+3+0,bicycle+motorcycle+person,28.238,35.413,13,"bicycle:0, motorcycle:5, person:8"
149,4.967,baseline,0+1+2,ebike+driver+passenger,28.416,35.191,0,"ebike:0, driver:0, passenger:0"
149,4.967,bifpn,0+1+2,ebike+driver+passenger,27.663,36.149,0,"ebike:0, driver:0, passenger:0"
149,4.967,yolov8n,1+3+0,bicycle+motorcycle+person,27.306,36.623,15,"bicycle:0, motorcycle:6, person:9"
150,5.000,baseline,0+1+2,ebike+driver+passenger,24.865,40.217,0,"ebike:0, driver:0, passenger:0"
150,5.000,bifpn,0+1+2,ebike+driver+passenger,23.552,42.458,0,"ebike:0, driver:0, passenger:0"
150,5.000,yolov8n,1+3+0,bicycle+motorcycle+person,27.002,37.034,16,"bicycle:0, motorcycle:7, person:9"
151,5.033,baseline,0+1+2,ebike+driver+passenger,25.257,39.592,0,"ebike:0, driver:0, passenger:0"
151,5.033,bifpn,0+1+2,ebike+driver+passenger,26.516,37.713,0,"ebike:0, driver:0, passenger:0"
151,5.033,yolov8n,1+3+0,bicycle+motorcycle+person,25.657,38.976,15,"bicycle:0, motorcycle:7, person:8"
152,5.067,baseline,0+1+2,ebike+driver+passenger,24.870,40.209,0,"ebike:0, driver:0, passenger:0"
