frame,timestamp_sec,vehicle_track_id,vehicle_class,vehicle_conf,vehicle_bbox,matched_person_count,match_scores,raw_overload,confirmed_overload,elapsed_ms,fps
1247,41.567,45,motorcycle,0.378,1018.3 308.2 1105.5 362.0,1,1.200,0,0,24.304,41.145
1248,41.600,45,motorcycle,0.344,1018.3 308.1 1105.2 361.8,1,1.196,0,0,26.087,38.334
1249,41.633,45,motorcycle,0.340,1018.4 308.0 1105.1 361.9,1,1.195,0,0,24.793,40.333
1250,41.667,45,motorcycle,0.331,1017.6 309.0 1103.6 360.9,1,1.200,0,0,24.473,40.861
1251,41.700,45,motorcycle,0.335,1018.6 309.3 1105.5 361.8,1,1.200,0,0,23.569,42.429
1252,41.733,45,motorcycle,0.360,1018.0 308.6 1106.1 361.6,1,1.200,0,0,26.199,38.169
1253,41.767,45,motorcycle,0.348,1018.0 308.6 1106.3 361.8,1,1.200,0,0,31.332,31.916
1254,41.800,45,motorcycle,0.316,1017.9 308.6 1105.9 361.9,1,1.200,0,0,25.236,39.626
1255,41.833,45,motorcycle,0.271,1017.7 308.5 1105.2 361.9,1,1.189,0,0,25.464,39.271
1274,42.467,47,motorcycle,0.253,1015.7 298.1 1094.5 361.0,1,1.161,0,0,23.560,42.445
1277,42.567,47,motorcycle,0.347,1016.0 302.1 1108.8 360.3,1,1.143,0,0,24.365,41.043
1279,42.633,47,motorcycle,0.339,1015.9 301.7 1097.0 360.2,0,,0,0,24.837,40.263
1280,42.667,47,motorcycle,0.401,1015.9 299.9 1100.2 360.1,0,,0,0,24.238,41.257
1281,42.700,47,motorcycle,0.393,1016.8 301.7 1101.8 361.3,0,,0,0,23.231,43.047
1282,42.733,47,motorcycle,0.318,1016.3 301.9 1102.3 360.1,0,,0,0,22.764,43.929
1284,42.800,47,motorcycle,0.374,1016.1 302.3 1101.4 360.1,0,,0,0,24.275,41.194
1285,42.833,47,motorcycle,0.264,1016.1 299.1 1099.4 360.1,1,1.128,0,0,24.440,40.916
1287,42.900,47,motorcycle,0.260,1015.3 303.4 1101.9 360.7,0,,0,0,24.353,41.063
1290,43.000,47,motorcycle,0.263,1016.8 301.3 1100.6 360.2,0,,0,0,24.809,40.307
1338,44.600,48,motorcycle,0.267,1012.5 307.1 1093.3 358.6,2,1.200 1.168,1,0,23.806,42.006
1342,44.733,48,motorcycle,0.250,1012.5 313.2 1094.5 358.6,1,1.191,0,0,24.165,41.383
1344,44.800,48,motorcycle,0.255,1012.8 313.3 1094.7 358.8,1,1.183,0,0,23.774,42.062
1366,45.533,49,motorcycle,0.281,1010.4 303.5 1092.3 356.5,0,,0,0,25.154,39.756
1367,45.567,49,motorcycle,0.272,1010.1 303.7 1092.4 356.1,0,,0,0,24.015,41.640
1371,45.700,49,motorcycle,0.431,1002.1 299.1 1088.6 354.7,1,1.200,0,0,24.165,41.383
1372,45.733,49,motorcycle,0.285,1000.3 298.0 1087.1 354.5,1,1.167,0,0,23.852,41.925
1374,45.800,49,motorcycle,0.404,995.5 304.9 1087.5 355.0,1,1.111,0,0,24.617,40.623
1375,45.833,49,motorcycle,0.471,994.1 307.2 1084.2 354.6,1,1.200,0,0,23.902,41.837
1376,45.867,49,motorcycle,0.501,992.5 305.2 1081.5 355.0,1,1.194,0,0,23.921,41.805
1394,46.467,50,motorcycle,0.333,930.0 305.3 1013.6 350.4,0,,0,0,23.023,43.434
1396,46.533,50,motorcycle,0.471,929.2 303.2 1013.4 349.6,0,,0,0,24.240,41.254
1398,46.600,50,motorcycle,0.379,927.7 303.8 1002.3 348.8,0,,0,0,24.722,40.449
1416,47.200,51,motorcycle,0.385,888.3 281.4 929.5 326.8,0,,0,0,24.929,40.113
1418,47.267,51,motorcycle,0.347,881.7 280.0 925.4 325.4,1,1.200,0,0,23.306,42.907
1461,48.700,52,motorcycle,0.336,0.0 412.5 152.7 646.6,0,,0,0,23.969,41.721
1468,48.933,52,motorcycle,0.579,25.2 375.7 455.7 636.1,1,1.200,0,0,26.021,38.430
1469,48.967,52,motorcycle,0.771,44.5 379.5 483.9 639.0,1,1.200,0,0,24.014,41.642
1470,49.000,52,motorcycle,0.838,99.7 382.7 513.9 623.0,1,1.200,0,0,24.098,41.496
1471,49.033,52,motorcycle,0.813,147.3 380.8 537.7 616.9,1,1.200,0,0,24.749,40.406
1472,49.067,52,motorcycle,0.821,196.1 378.1 561.0 616.5,1,1.200,0,0,32.527,30.744
1473,49.100,52,motorcycle,0.818,239.8 374.0 582.4 611.5,1,1.200,0,0,23.509,42.538
1474,49.133,52,motorcycle,0.762,279.7 370.7 606.4 615.0,1,1.200,0,0,24.948,40.083
1475,49.167,52,motorcycle,0.851,319.5 394.7 627.1 591.9,1,1.200,0,0,24.039,41.599
1476,49.200,52,motorcycle,0.830,355.6 366.9 647.8 584.4,1,1.200,0,0,23.712,42.173
1477,49.233,52,motorcycle,0.794,387.6 396.2 666.3 579.3,1,1.200,0,0,23.190,43.122
1478,49.267,52,motorcycle,0.755,416.0 375.7 686.2 571.2,1,1.200,0,0,24.359,41.052
1479,49.300,52,motorcycle,0.724,445.5 340.6 703.8 566.0,1,1.200,0,0,24.310,41.135
1480,49.333,52,motorcycle,0.679,474.5 333.9 721.1 560.9,1,1.200,0,0,23.649,42.285
1481,49.367,52,motorcycle,0.765,499.5 411.0 736.5 554.5,1,1.200,0,0,24.156,41.397
1482,49.400,52,motorcycle,0.710,527.9 391.1 753.2 550.7,1,1.200,0,0,24.468,40.869
1483,49.433,52,motorcycle,0.745,550.9 387.6 767.2 543.5,1,1.200,0,0,26.053,38.384
1484,49.467,52,motorcycle,0.750,569.4 356.7 785.3 540.5,1,1.200,0,0,24.995,40.009
1485,49.500,52,motorcycle,0.693,592.8 383.6 797.7 534.0,1,1.200,0,0,23.772,42.066
1486,49.533,52,motorcycle,0.669,612.3 362.3 814.2 530.0,1,1.200,0,0,24.398,40.987
1487,49.567,52,motorcycle,0.784,630.8 351.5 827.8 526.6,1,1.200,0,0,29.520,33.875
1488,49.600,52,motorcycle,0.789,649.1 368.5 839.2 522.3,1,1.200,0,0,23.765,42.079
1489,49.633,52,motorcycle,0.731,666.4 374.0 854.2 518.7,1,1.200,0,0,24.960,40.064
1490,49.667,52,motorcycle,0.706,687.6 369.0 867.5 515.1,1,1.200,0,0,25.374,39.411
1491,49.700,52,motorcycle,0.744,700.9 339.3 881.0 509.3,1,1.200,0,0,24.500,40.816
1492,49.733,52,motorcycle,0.765,715.6 343.8 895.9 505.3,1,1.200,0,0,24.365,41.042
1493,49.767,52,motorcycle,0.803,728.2 360.0 900.8 502.2,1,1.200,0,0,23.669,42.249
1494,49.800,52,motorcycle,0.684,749.7 360.0 907.7 498.1,1,1.200,0,0,23.749,42.107
1495,49.833,52,motorcycle,0.691,762.2 360.2 917.2 497.1,1,1.200,0,0,24.200,41.322
1496,49.867,52,motorcycle,0.721,781.5 347.4 936.3 492.5,1,1.200,0,0,24.727,40.442
1497,49.900,52,motorcycle,0.604,791.8 351.9 941.4 487.9,1,1.200,0,0,24.031,41.613
1498,49.933,52,motorcycle,0.661,803.6 353.6 946.7 485.7,1,1.200,0,0,24.898,40.163
1499,49.967,52,motorcycle,0.645,823.2 359.5 961.0 482.5,1,1.200,0,0,23.054,43.376
1500,50.000,52,motorcycle,0.520,826.3 370.2 956.2 480.6,1,1.200,0,0,24.325,41.109
1501,50.033,52,motorcycle,0.510,838.2 380.7 962.4 478.0,1,1.200,0,0,32.520,30.750
1502,50.067,52,motorcycle,0.506,849.0 376.0 970.3 474.3,1,1.200,0,0,23.981,41.699
1503,50.100,52,motorcycle,0.440,855.3 329.9 1000.4 474.6,1,1.200,0,0,23.799,42.019
1504,50.133,52,motorcycle,0.384,866.5 369.9 984.3 472.1,1,1.200,0,0,24.422,40.947
1505,50.167,52,motorcycle,0.428,882.8 345.0 1013.8 469.3,1,1.200,0,0,23.995,41.676
1506,50.200,52,motorcycle,0.545,886.2 335.7 1019.9 466.3,1,1.200,0,0,24.494,40.826
1507,50.233,52,motorcycle,0.525,893.3 328.9 1025.7 467.4,1,1.200,0,0,24.195,41.331
1508,50.267,52,motorcycle,0.454,898.4 334.7 1033.2 463.0,1,1.200,0,0,23.488,42.575
1509,50.300,52,motorcycle,0.322,909.2 350.1 1028.7 457.2,1,1.200,0,0,25.329,39.480
1510,50.333,52,motorcycle,0.346,917.6 340.4 1043.1 455.4,1,1.200,0,0,24.845,40.250
1513,50.433,52,motorcycle,0.487,944.4 332.1 1060.1 436.5,1,1.200,0,0,24.425,40.942
1514,50.467,52,motorcycle,0.401,950.0 326.0 1066.5 440.6,1,1.200,0,0,24.266,41.210
1519,50.633,52,motorcycle,0.323,974.5 334.5 1089.5 434.5,1,1.200,0,0,23.184,43.132
1532,51.067,53,motorcycle,0.260,1036.6 288.9 1136.2 416.4,1,1.200,0,0,24.024,41.626
1534,51.133,53,motorcycle,0.403,1045.0 291.6 1143.5 415.4,0,,0,0,32.590,30.684
1535,51.167,53,motorcycle,0.480,1047.8 301.5 1144.2 413.2,1,1.200,0,0,24.987,40.020
1536,51.200,53,motorcycle,0.587,1050.5 304.4 1143.5 412.1,0,,0,0,25.749,38.836
1537,51.233,53,motorcycle,0.465,1053.4 302.2 1144.5 412.1,1,1.200,0,0,25.780,38.790
1538,51.267,53,motorcycle,0.484,1059.1 294.4 1153.8 408.6,1,1.200,0,0,24.393,40.996
1539,51.300,53,motorcycle,0.376,1061.9 298.1 1150.3 409.0,1,1.200,0,0,24.054,41.573
1539,51.300,54,motorcycle,0.299,1062.3 350.9 1116.9 409.1,0,,0,0,24.054,41.573
1540,51.333,53,motorcycle,0.339,1064.0 298.6 1157.6 408.6,1,1.200,0,0,23.915,41.814
1540,51.333,54,motorcycle,0.273,1066.4 351.6 1121.2 408.5,0,,0,0,23.915,41.814
1541,51.367,54,motorcycle,0.343,1068.2 330.9 1138.7 406.7,1,1.200,0,0,25.309,39.512
1542,51.400,53,motorcycle,0.326,1073.5 309.6 1160.1 404.4,1,1.200,0,0,23.222,43.062
1542,51.400,54,motorcycle,0.285,1071.9 348.9 1123.5 405.7,0,,0,0,23.222,43.062
1546,51.533,53,motorcycle,0.349,1084.8 304.2 1167.1 402.9,1,1.200,0,0,24.159,41.393
1567,52.233,55,motorcycle,0.332,0.3 468.8 65.6 631.8,0,,0,0,24.330,41.102
1568,52.267,55,motorcycle,0.684,0.5 460.0 109.5 618.8,0,,0,0,24.979,40.034
1569,52.300,55,motorcycle,0.714,0.1 417.1 147.5 616.5,0,,0,0,24.847,40.246
1570,52.333,55,motorcycle,0.572,0.1 379.0 187.4 629.8,0,,0,0,25.449,39.294
1571,52.367,55,motorcycle,0.589,0.1 386.3 217.8 638.6,0,,0,0,24.316,41.125
1572,52.400,55,motorcycle,0.373,0.3 367.5 259.3 643.9,0,,0,0,23.317,42.887
1573,52.433,55,motorcycle,0.400,0.3 375.0 287.2 642.9,1,1.200,0,0,24.553,40.728
1574,52.467,55,motorcycle,0.730,0.5 358.8 314.3 640.6,1,1.200,0,0,25.852,38.682
1575,52.500,55,motorcycle,0.748,0.2 352.9 339.1 643.0,1,1.200,0,0,25.391,39.384
1576,52.533,55,motorcycle,0.773,1.2 356.0 366.8 653.1,2,1.200 1.200,1,0,31.098,32.157
1577,52.567,55,motorcycle,0.524,6.2 363.5 393.3 621.3,2,1.200 1.200,1,1,23.990,41.683
1578,52.600,55,motorcycle,0.534,53.4 353.4 416.2 609.6,2,1.200 1.200,1,1,25.414,39.348
1579,52.633,55,motorcycle,0.520,102.1 380.4 437.7 586.1,2,1.200 1.200,1,1,25.594,39.072
1580,52.667,55,motorcycle,0.562,143.7 362.1 460.8 585.2,2,1.200 1.200,1,1,24.301,41.151
1582,52.733,55,motorcycle,0.541,209.1 360.3 500.1 557.7,2,1.200 1.200,1,1,24.940,40.096
1583,52.767,55,motorcycle,0.483,241.4 355.0 516.0 545.3,2,1.200 1.200,1,1,25.164,39.739
1584,52.800,55,motorcycle,0.584,263.2 358.9 534.9 539.7,2,1.200 1.200,1,1,24.117,41.465
1585,52.833,55,motorcycle,0.764,301.7 361.8 547.5 540.0,2,1.200 1.200,1,1,23.734,42.133
1585,52.833,56,motorcycle,0.436,13.5 296.7 295.0 490.8,1,1.200,0,0,23.734,42.133
1586,52.867,55,motorcycle,0.688,327.0 347.4 567.7 536.0,2,1.200 1.200,1,1,24.549,40.735
1587,52.900,55,motorcycle,0.725,350.4 349.2 580.3 535.7,2,1.200 1.200,1,1,23.249,43.012
1588,52.933,55,motorcycle,0.468,381.2 361.2 594.7 530.9,2,1.200 1.200,1,1,24.080,41.529
1589,52.967,55,motorcycle,0.430,399.3 343.7 608.8 514.0,2,1.200 1.200,1,1,24.137,41.430
1591,53.033,55,motorcycle,0.443,440.5 364.6 638.4 511.4,2,1.200 1.200,1,1,25.809,38.746
1593,53.100,55,motorcycle,0.471,477.5 343.0 661.1 505.8,2,1.200 1.200,1,1,25.301,39.525
1594,53.133,55,motorcycle,0.321,496.6 358.1 674.9 500.7,2,1.200 1.200,1,1,25.499,39.217
1596,53.200,55,motorcycle,0.321,525.2 348.6 696.2 491.6,2,1.200 1.200,1,1,23.792,42.031
1597,53.233,55,motorcycle,0.303,538.8 345.7 709.9 486.2,3,1.200 1.200 1.200,1,1,25.965,38.513
1601,53.367,57,motorcycle,0.332,505.8 315.4 601.3 415.6,1,1.200,0,0,25.046,39.926
1601,53.367,55,motorcycle,0.263,601.3 359.1 742.3 475.1,2,1.200 1.200,1,1,25.046,39.926
1603,53.433,57,motorcycle,0.284,543.6 314.3 630.4 413.1,1,1.200,0,0,24.891,40.176
1604,53.467,55,motorcycle,0.370,638.1 354.0 771.4 468.2,2,1.200 1.200,1,1,32.126,31.128
1606,53.533,55,motorcycle,0.384,659.9 342.8 790.1 462.8,2,1.200 1.200,1,1,25.119,39.810
1608,53.600,55,motorcycle,0.307,668.3 327.8 814.8 456.1,3,1.200 1.200 1.169,1,1,24.277,41.192
1609,53.633,55,motorcycle,0.471,684.9 336.6 820.2 453.5,4,1.200 1.200 1.186 1.138,1,1,23.921,41.805
1610,53.667,55,motorcycle,0.362,689.6 325.8 827.6 436.6,3,1.200 1.200 1.194,1,1,24.151,41.406
1610,53.667,58,motorcycle,0.321,655.2 306.2 702.6 395.7,0,,0,0,24.151,41.406
1611,53.700,55,motorcycle,0.430,706.7 335.6 834.8 452.0,2,1.200 1.200,1,1,24.965,40.055
1611,53.700,58,motorcycle,0.292,662.3 304.6 713.9 394.4,0,,0,0,24.965,40.055
1612,53.733,55,motorcycle,0.465,719.1 323.2 848.2 450.3,2,1.200 1.200,1,1,23.299,42.920
1613,53.767,55,motorcycle,0.540,726.7 321.8 854.1 448.0,2,1.200 1.200,1,1,25.747,38.839
1614,53.800,55,motorcycle,0.596,727.8 321.8 859.8 447.0,2,1.200 1.200,1,1,23.777,42.058
1615,53.833,55,motorcycle,0.601,725.7 331.7 866.3 443.3,2,1.200 1.200,1,1,26.270,38.067
1616,53.867,55,motorcycle,0.594,743.7 328.1 871.0 442.7,1,1.200,0,1,24.661,40.549
1617,53.900,55,motorcycle,0.596,752.5 328.2 880.6 441.6,2,1.200 1.200,1,1,24.193,41.334
1618,53.933,55,motorcycle,0.663,758.5 328.6 886.7 442.6,1,1.200,0,1,23.675,42.239
1619,53.967,55,motorcycle,0.665,763.8 329.2 891.8 440.9,2,1.200 1.147,1,1,23.057,43.371
1620,54.000,55,motorcycle,0.635,777.5 331.1 897.7 437.8,1,1.200,0,1,25.319,39.496
1621,54.033,55,motorcycle,0.488,788.1 328.0 901.7 437.7,2,1.200 1.200,1,1,23.829,41.966
1622,54.067,55,motorcycle,0.468,797.6 329.3 912.5 435.7,2,1.200 1.200,1,1,24.126,41.449
1623,54.100,55,motorcycle,0.465,807.8 328.6 919.5 431.9,2,1.200 1.200,1,1,26.032,38.414
1624,54.133,55,motorcycle,0.351,813.9 331.4 922.2 430.6,2,1.200 1.200,1,1,22.359,44.724
1625,54.167,55,motorcycle,0.502,820.2 323.9 927.5 429.7,2,1.200 1.200,1,1,25.201,39.681
1626,54.200,55,motorcycle,0.586,826.5 319.1 934.1 426.5,2,1.200 1.200,1,1,25.687,38.930
1627,54.233,55,motorcycle,0.587,831.1 319.5 937.8 426.8,3,1.200 1.200 1.095,1,1,25.448,39.297
1628,54.267,55,motorcycle,0.522,837.8 322.9 942.4 422.3,2,1.200 1.200,1,1,23.937,41.777
1629,54.300,55,motorcycle,0.535,844.5 326.9 947.1 420.8,2,1.200 1.200,1,1,25.008,39.988
1630,54.333,55,motorcycle,0.516,850.0 305.0 951.4 419.3,2,1.200 1.200,1,1,24.411,40.965
1631,54.367,55,motorcycle,0.511,855.9 303.7 957.3 420.1,1,1.200,0,1,25.514,39.194
1632,54.400,55,motorcycle,0.355,860.9 318.3 963.0 415.9,1,1.200,0,1,24.304,41.145
1633,54.433,55,motorcycle,0.385,866.8 315.4 967.6 418.6,1,1.200,0,1,23.089,43.310
1634,54.467,55,motorcycle,0.408,874.5 323.9 972.8 416.0,2,1.200 1.200,1,1,24.622,40.614
1635,54.500,55,motorcycle,0.453,879.2 307.6 984.3 412.7,2,1.200 1.200,1,1,24.182,41.354
1636,54.533,55,motorcycle,0.485,885.3 310.9 989.5 410.9,2,1.200 1.200,1,1,23.918,41.809
1637,54.567,55,motorcycle,0.347,890.5 313.1 997.3 408.9,1,1.200,0,1,23.243,43.024
1638,54.600,55,motorcycle,0.373,894.7 314.8 1001.5 408.5,1,1.200,0,1,24.018,41.635
1639,54.633,55,motorcycle,0.388,896.8 310.4 1009.1 408.1,1,1.200,0,1,24.697,40.491
1640,54.667,55,motorcycle,0.452,904.8 317.8 1007.8 413.0,1,1.200,0,1,24.379,41.019
1641,54.700,55,motorcycle,0.417,910.0 317.4 1010.6 411.4,1,1.200,0,1,25.495,39.223
1642,54.733,59,motorcycle,0.369,1004.0 306.8 1031.4 360.7,0,,0,0,23.843,41.941
1642,54.733,55,motorcycle,0.352,915.4 306.7 1011.0 408.4,2,1.200 1.200,1,1,23.843,41.941
1643,54.767,55,motorcycle,0.380,916.4 309.3 1034.4 406.3,2,1.200 1.200,1,1,24.654,40.561
1643,54.767,59,motorcycle,0.283,1005.4 307.0 1037.3 361.6,1,1.148,0,0,24.654,40.561
1644,54.800,55,motorcycle,0.335,922.0 309.8 1036.3 404.8,2,1.200 1.200,1,1,24.729,40.439
1645,54.833,55,motorcycle,0.353,927.3 310.7 1043.5 404.4,2,1.200 1.178,1,1,24.686,40.509
1646,54.867,55,motorcycle,0.376,935.5 327.9 1013.0 400.9,1,1.200,0,1,23.568,42.430
1646,54.867,59,motorcycle,0.365,1018.1 307.5 1055.5 359.3,1,1.200,0,0,23.568,42.430
1647,54.900,59,motorcycle,0.423,1015.4 306.4 1056.4 360.6,1,1.200,0,0,24.569,40.701
1647,54.900,55,motorcycle,0.291,938.7 310.7 1034.1 405.6,1,1.200,0,1,24.569,40.701
1648,54.933,59,motorcycle,0.281,1024.1 308.9 1065.7 359.9,0,,0,0,24.634,40.594
1648,54.933,55,motorcycle,0.277,943.9 330.0 1021.1 400.1,2,1.200 1.200,1,1,24.634,40.594
1649,54.967,55,motorcycle,0.309,945.7 312.4 1041.9 403.3,2,1.200 1.200,1,1,24.203,41.317
1649,54.967,59,motorcycle,0.306,1031.6 307.3 1073.1 360.3,0,,0,0,24.203,41.317
1650,55.000,59,motorcycle,0.415,1037.5 310.4 1078.1 359.9,1,1.200,0,0,24.505,40.809
1650,55.000,55,motorcycle,0.293,950.6 314.7 1040.7 401.8,2,1.200 1.200,1,1,24.505,40.809
1651,55.033,59,motorcycle,0.308,1034.2 307.8 1082.3 359.9,0,,0,0,24.640,40.584
1651,55.033,55,motorcycle,0.265,954.6 314.9 1046.9 401.1,2,1.200 1.200,1,1,24.640,40.584
1652,55.067,59,motorcycle,0.454,1035.8 306.8 1090.4 359.9,0,,0,0,23.958,41.739
1652,55.067,55,motorcycle,0.341,961.8 330.4 1034.4 397.4,2,1.200 1.200,1,1,23.958,41.739
1653,55.100,59,motorcycle,0.396,1045.2 311.6 1092.5 359.6,1,1.200,0,0,24.036,41.605
1653,55.100,55,motorcycle,0.351,962.7 326.2 1036.6 398.9,1,1.200,0,1,24.036,41.605
1654,55.133,59,motorcycle,0.381,1046.8 309.1 1097.3 360.0,1,1.200,0,0,24.821,40.288
1654,55.133,55,motorcycle,0.264,964.9 327.1 1039.8 398.1,1,1.200,0,1,24.821,40.288
1655,55.167,59,motorcycle,0.472,1054.6 307.3 1104.3 359.7,1,1.200,0,0,25.474,39.256
1656,55.200,59,motorcycle,0.394,1056.1 311.4 1107.4 359.3,1,1.200,0,0,24.396,40.991
1657,55.233,59,motorcycle,0.407,1064.9 305.9 1116.3 359.7,0,,0,0,25.124,39.802
1657,55.233,55,motorcycle,0.314,978.2 315.1 1071.7 398.7,2,1.200 1.200,1,1,25.124,39.802
1658,55.267,59,motorcycle,0.470,1067.2 305.7 1118.6 359.3,0,,0,0,23.896,41.848
1658,55.267,55,motorcycle,0.256,981.5 314.1 1073.2 398.5,2,1.200 1.200,1,1,23.896,41.848
1659,55.300,59,motorcycle,0.453,1071.5 306.9 1123.2 359.7,0,,0,0,23.472,42.605
1659,55.300,55,motorcycle,0.250,985.1 319.9 1064.8 397.0,2,1.200 1.200,1,1,23.472,42.605
1660,55.333,59,motorcycle,0.473,1075.7 304.0 1128.2 359.4,0,,0,0,24.241,41.252
1660,55.333,55,motorcycle,0.257,989.3 318.0 1064.6 396.3,2,1.200 1.200,1,1,24.241,41.252
1661,55.367,59,motorcycle,0.515,1083.9 296.4 1133.5 358.9,1,1.200,0,0,23.809,42.000
1661,55.367,55,motorcycle,0.305,992.4 313.2 1077.1 396.8,2,1.200 1.200,1,1,23.809,42.000
1662,55.400,59,motorcycle,0.432,1088.3 304.4 1138.6 359.2,1,1.200,0,0,24.023,41.627
1662,55.400,55,motorcycle,0.273,994.7 317.6 1074.5 395.7,2,1.200 1.200,1,1,24.023,41.627
1663,55.433,59,motorcycle,0.504,1093.1 298.2 1143.2 357.7,1,1.200,0,0,23.997,41.671
1663,55.433,55,motorcycle,0.307,998.0 316.9 1072.9 394.3,2,1.200 1.200,1,1,23.997,41.671
1664,55.467,59,motorcycle,0.332,1098.5 298.1 1146.6 357.9,1,1.200,0,0,24.396,40.991
1664,55.467,55,motorcycle,0.272,1004.2 319.6 1079.4 389.7,1,1.200,0,1,24.396,40.991
1664,55.467,60,motorcycle,0.258,1004.4 349.2 1060.6 391.3,0,,0,0,24.396,40.991
1666,55.533,59,motorcycle,0.598,1106.9 305.2 1157.0 358.5,0,,0,0,24.011,41.648
1666,55.533,55,motorcycle,0.305,1009.9 315.5 1084.1 393.2,2,1.200 1.200,1,1,24.011,41.648
1667,55.567,55,motorcycle,0.300,1013.4 317.6 1082.6 390.5,2,1.200 1.200,1,1,25.020,39.968
1667,55.567,59,motorcycle,0.282,1112.6 298.0 1161.9 357.4,0,,0,0,25.020,39.968
1668,55.600,55,motorcycle,0.291,1019.0 318.4 1093.7 381.4,1,1.200,0,1,29.915,33.428
1672,55.733,55,motorcycle,0.271,1027.6 316.5 1101.5 387.1,2,1.200 1.200,1,1,24.106,41.483
1674,55.800,55,motorcycle,0.308,1031.2 304.0 1104.7 385.3,1,1.200,0,1,25.233,39.630
1675,55.833,55,motorcycle,0.288,1034.9 307.0 1106.7 385.2,1,1.200,0,1,25.092,39.854
1677,55.900,55,motorcycle,0.262,1041.6 308.1 1108.3 383.6,1,1.200,0,1,24.744,40.415
1678,55.933,55,motorcycle,0.322,1045.0 323.9 1103.2 383.4,1,1.200,0,1,23.534,42.492
1679,55.967,55,motorcycle,0.313,1047.7 305.1 1109.9 382.2,1,1.200,0,1,24.761,40.385
1680,56.000,61,motorcycle,0.373,0.2 476.5 121.5 653.8,0,,0,0,24.688,40.506
1680,56.000,55,motorcycle,0.345,1050.0 315.4 1110.5 382.7,1,1.200,0,1,24.688,40.506
1681,56.033,61,motorcycle,0.441,0.0 398.8 148.9 657.2,0,,0,0,32.551,30.721
1683,56.100,55,motorcycle,0.295,1058.3 321.4 1123.6 381.2,1,1.200,0,1,25.650,38.986
1684,56.133,55,motorcycle,0.323,1060.2 320.1 1126.6 380.7,1,1.200,0,1,24.379,41.018
1685,56.167,55,motorcycle,0.313,1062.1 295.2 1133.3 376.4,1,1.200,0,1,23.647,42.289
1685,56.167,61,motorcycle,0.267,0.0 418.5 259.0 659.2,0,,0,0,23.647,42.289
1686,56.200,55,motorcycle,0.269,1065.5 292.9 1134.4 374.5,1,1.200,0,1,24.180,41.356
1687,56.233,61,motorcycle,0.312,0.3 399.6 310.0 634.6,1,1.200,0,0,24.592,40.664
1687,56.233,55,motorcycle,0.251,1068.6 309.5 1121.5 377.4,1,1.200,0,1,24.592,40.664
1690,56.333,61,motorcycle,0.286,2.6 350.1 373.8 606.2,1,1.200,0,0,23.478,42.594
1692,56.400,61,motorcycle,0.280,9.7 397.6 412.8 590.7,1,1.200,0,0,23.436,42.669
1699,56.633,61,motorcycle,0.498,224.9 383.5 527.4 563.8,1,1.200,0,0,24.508,40.802
1699,56.633,62,motorcycle,0.330,1090.6 289.3 1151.1 370.2,1,1.200,0,0,24.508,40.802
1700,56.667,62,motorcycle,0.305,1092.2 288.1 1152.7 369.0,1,1.200,0,0,23.291,42.936
1700,56.667,61,motorcycle,0.263,255.1 377.8 541.2 565.6,1,1.200,0,0,23.291,42.936
1702,56.733,62,motorcycle,0.308,1096.6 305.6 1145.3 368.7,1,1.200,0,0,25.373,39.411
1703,56.767,61,motorcycle,0.328,331.8 370.9 578.7 552.7,1,1.200,0,0,24.597,40.655
1703,56.767,62,motorcycle,0.287,1098.7 296.0 1144.2 369.0,1,1.200,0,0,24.597,40.655
1704,56.800,61,motorcycle,0.727,351.2 373.5 592.7 573.9,1,1.200,0,0,24.743,40.416
1705,56.833,61,motorcycle,0.297,372.4 375.4 605.9 568.2,1,1.200,0,0,25.391,39.384
1706,56.867,61,motorcycle,0.407,394.7 375.4 616.0 564.1,1,1.200,0,0,26.191,38.182
1707,56.900,61,motorcycle,0.464,417.5 376.3 627.6 560.2,1,1.200,0,0,24.679,40.521
1708,56.933,61,motorcycle,0.662,432.3 360.2 641.9 555.3,1,1.200,0,0,25.072,39.885
1709,56.967,61,motorcycle,0.585,442.0 372.1 653.2 550.1,1,1.200,0,0,25.044,39.930
1710,57.000,61,motorcycle,0.282,467.0 337.7 667.4 543.8,1,1.200,0,0,30.170,33.146
1711,57.033,61,motorcycle,0.379,488.6 354.6 676.6 538.7,1,1.200,0,0,25.698,38.914
1712,57.067,61,motorcycle,0.530,502.4 346.2 691.4 533.4,1,1.200,0,0,24.825,40.281
1712,57.067,63,motorcycle,0.338,1225.8 297.2 1278.2 349.3,0,,0,0,24.825,40.281
1713,57.100,61,motorcycle,0.452,518.7 347.6 700.9 528.6,1,1.200,0,0,24.825,40.282
1713,57.100,63,motorcycle,0.420,1226.0 295.6 1278.9 349.9,0,,0,0,24.825,40.282
1714,57.133,61,motorcycle,0.583,531.3 333.4 705.1 525.6,1,1.200,0,0,24.565,40.708
1714,57.133,63,motorcycle,0.385,1228.0 298.7 1279.5 351.6,0,,0,0,24.565,40.708
1715,57.167,61,motorcycle,0.774,545.5 351.9 718.6 521.0,1,1.200,0,0,24.686,40.509
1715,57.167,63,motorcycle,0.380,1230.5 297.1 1279.6 351.5,0,,0,0,24.686,40.509
1716,57.200,63,motorcycle,0.317,1231.1 293.7 1279.6 351.3,0,,0,0,25.179,39.716
1717,57.233,61,motorcycle,0.719,573.6 360.4 737.7 512.2,1,1.200,0,0,24.644,40.578
