video,frame,timestamp_sec,vehicle_track_id,vehicle_class,vehicle_conf,vehicle_bbox,matched_person_count,match_scores,raw_overload,confirmed_overload,elapsed_ms,fps
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,108,3.600,11,motorcycle,0.749,538.7 389.0 692.0 507.9,1,1.200,0,0,27.508,36.353
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,108,3.600,13,motorcycle,0.287,1136.1 370.5 1176.2 413.6,0,,0,0,27.508,36.353
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,109,3.633,11,motorcycle,0.720,558.8 386.3 707.9 503.1,1,1.200,0,0,28.878,34.628
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,109,3.633,13,motorcycle,0.272,1136.2 370.4 1177.1 413.7,0,,0,0,28.878,34.628
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,110,3.667,11,motorcycle,0.705,584.2 383.7 721.4 501.9,1,1.200,0,0,34.095,29.330
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,110,3.667,13,motorcycle,0.284,1136.3 371.6 1178.0 413.8,0,,0,0,34.095,29.330
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,111,3.700,11,motorcycle,0.419,601.3 371.1 737.2 498.4,1,1.200,0,0,27.275,36.664
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,111,3.700,13,motorcycle,0.285,1136.2 369.4 1178.4 413.3,0,,0,0,27.275,36.664
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,112,3.733,11,motorcycle,0.389,623.4 383.1 751.4 493.8,1,1.200,0,0,26.873,37.212
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,112,3.733,13,motorcycle,0.290,1136.6 369.5 1178.6 413.6,0,,0,0,26.873,37.212
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,113,3.767,11,motorcycle,0.592,645.5 385.2 767.3 489.8,1,1.200,0,0,27.198,36.768
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,113,3.767,13,motorcycle,0.376,1136.6 370.3 1179.7 413.6,0,,0,0,27.198,36.768
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,114,3.800,11,motorcycle,0.497,656.0 383.1 779.3 485.5,1,1.200,0,0,29.736,33.630
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,114,3.800,13,motorcycle,0.359,1136.6 369.4 1180.6 413.5,0,,0,0,29.736,33.630
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,115,3.833,11,motorcycle,0.625,674.0 382.5 790.8 484.3,1,1.200,0,0,26.550,37.665
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,115,3.833,13,motorcycle,0.354,1137.2 371.8 1179.1 413.4,0,,0,0,26.550,37.665
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,116,3.867,11,motorcycle,0.475,690.6 382.8 805.6 482.5,1,1.200,0,0,28.693,34.852
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,116,3.867,14,bicycle,0.294,1171.5 405.2 1216.2 443.1,1,1.143,0,0,28.693,34.852
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,116,3.867,13,motorcycle,0.264,1137.2 370.2 1177.8 413.1,0,,0,0,28.693,34.852
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,117,3.900,11,motorcycle,0.517,708.2 389.7 816.1 480.1,1,1.200,0,0,27.463,36.412
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,117,3.900,13,motorcycle,0.266,1137.4 370.7 1178.1 412.6,0,,0,0,27.463,36.412
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,118,3.933,11,motorcycle,0.462,719.2 382.5 826.6 475.9,1,1.200,0,0,47.019,21.268
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,118,3.933,13,motorcycle,0.354,1137.4 369.0 1178.7 412.8,0,,0,0,47.019,21.268
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,119,3.967,11,motorcycle,0.512,734.3 379.2 834.4 475.4,1,1.200,0,0,29.528,33.866
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,119,3.967,15,motorcycle,0.461,0.1 400.5 258.3 649.7,1,1.200,0,0,29.528,33.866
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,119,3.967,13,motorcycle,0.302,1137.4 364.2 1178.7 412.5,0,,0,0,29.528,33.866
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,120,4.000,15,motorcycle,0.696,0.1 399.6 278.7 643.7,1,1.200,0,0,30.295,33.009
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,120,4.000,11,motorcycle,0.530,745.6 376.4 852.3 472.9,1,1.200,0,0,30.295,33.009
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,120,4.000,13,motorcycle,0.331,1137.7 367.6 1179.3 412.5,0,,0,0,30.295,33.009
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,121,4.033,15,motorcycle,0.712,1.5 403.3 300.1 629.8,1,1.200,0,0,30.253,33.055
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,121,4.033,11,motorcycle,0.530,757.7 381.7 857.3 471.1,1,1.200,0,0,30.253,33.055
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,121,4.033,13,motorcycle,0.308,1137.7 367.1 1179.5 412.3,0,,0,0,30.253,33.055
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,122,4.067,11,motorcycle,0.514,771.7 377.4 866.2 470.0,1,1.200,0,0,28.571,35.000
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,122,4.067,15,motorcycle,0.436,42.1 432.5 317.3 622.4,1,1.200,0,0,28.571,35.000
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,122,4.067,13,motorcycle,0.336,1138.3 368.6 1180.8 412.0,0,,0,0,28.571,35.000
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,123,4.100,15,motorcycle,0.815,75.1 415.3 333.7 606.1,1,1.200,0,0,29.250,34.188
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,123,4.100,11,motorcycle,0.593,786.2 380.8 877.1 469.7,1,1.200,0,0,29.250,34.188
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,123,4.100,13,motorcycle,0.285,1138.6 369.2 1180.3 411.8,0,,0,0,29.250,34.188
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,124,4.133,15,motorcycle,0.718,104.3 406.4 347.3 596.1,1,1.200,0,0,28.285,35.354
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,124,4.133,11,motorcycle,0.562,794.9 381.0 884.0 468.2,1,1.200,0,0,28.285,35.354
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,124,4.133,13,motorcycle,0.333,1139.5 370.0 1180.6 411.8,0,,0,0,28.285,35.354
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,125,4.167,15,motorcycle,0.640,138.4 405.7 364.3 581.5,1,1.200,0,0,34.875,28.674
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,125,4.167,11,motorcycle,0.392,806.9 379.9 895.3 467.0,1,1.200,0,0,34.875,28.674
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,125,4.167,13,motorcycle,0.337,1139.1 368.5 1181.4 412.0,0,,0,0,34.875,28.674
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,126,4.200,15,motorcycle,0.572,166.3 408.0 376.3 574.4,1,1.200,0,0,28.883,34.622
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,126,4.200,11,motorcycle,0.265,820.7 382.0 902.0 466.5,1,1.200,0,0,28.883,34.622
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,127,4.233,15,motorcycle,0.608,188.5 412.2 384.6 563.7,1,1.200,0,0,29.041,34.434
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,127,4.233,11,motorcycle,0.544,823.9 382.3 910.0 464.0,1,1.200,0,0,29.041,34.434
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,128,4.267,15,motorcycle,0.572,216.1 406.8 397.5 555.4,1,1.200,0,0,29.069,34.401
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,128,4.267,11,motorcycle,0.465,835.8 377.4 916.7 461.7,1,1.200,0,0,29.069,34.401
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,128,4.267,16,bicycle,0.270,1177.4 405.4 1210.5 443.0,1,1.121,0,0,29.069,34.401
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,128,4.267,13,motorcycle,0.261,1141.6 368.2 1181.8 410.2,0,,0,0,29.069,34.401
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,129,4.300,15,motorcycle,0.714,239.5 412.3 407.4 551.1,1,1.200,0,0,44.758,22.343
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,129,4.300,11,motorcycle,0.443,841.5 375.1 926.0 461.4,1,1.200,0,0,44.758,22.343
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,129,4.300,16,bicycle,0.268,1178.1 404.9 1213.4 443.2,1,1.139,0,0,44.758,22.343
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,129,4.300,13,motorcycle,0.252,1142.1 369.1 1180.7 409.5,0,,0,0,44.758,22.343
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,130,4.333,15,motorcycle,0.558,259.6 410.5 416.2 546.8,1,1.200,0,0,28.593,34.974
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,130,4.333,16,bicycle,0.378,1178.7 404.9 1222.7 443.8,1,1.195,0,0,28.593,34.974
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,130,4.333,11,motorcycle,0.341,861.4 382.9 933.2 458.5,1,1.200,0,0,28.593,34.974
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,131,4.367,15,motorcycle,0.518,270.4 389.7 428.1 538.8,1,1.200,0,0,28.195,35.468
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,131,4.367,16,bicycle,0.346,1179.9 405.3 1219.6 442.8,1,1.170,0,0,28.195,35.468
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,131,4.367,11,motorcycle,0.326,856.3 378.5 941.3 460.3,1,1.200,0,0,28.195,35.468
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,132,4.400,15,motorcycle,0.562,290.5 395.7 432.6 530.3,1,1.200,0,0,29.551,33.840
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,132,4.400,16,bicycle,0.269,1180.6 405.0 1216.2 443.1,1,1.153,0,0,29.551,33.840
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,133,4.433,15,motorcycle,0.565,307.2 400.8 440.4 524.5,1,1.200,0,0,29.473,33.930
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,133,4.433,16,bicycle,0.278,1181.2 404.8 1217.2 443.6,1,1.162,0,0,29.473,33.930
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,134,4.467,15,motorcycle,0.653,321.1 399.1 448.5 522.5,1,1.200,0,0,27.019,37.011
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,134,4.467,13,motorcycle,0.280,1144.2 368.0 1179.9 409.0,0,,0,0,27.019,37.011
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,135,4.500,15,motorcycle,0.547,331.7 402.4 453.6 516.6,1,1.200,0,0,29.491,33.909
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,135,4.500,13,motorcycle,0.325,1144.9 369.8 1179.6 409.3,0,,0,0,29.491,33.909
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,136,4.533,15,motorcycle,0.570,345.9 411.5 461.5 509.2,1,1.175,0,0,28.398,35.213
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,136,4.533,13,motorcycle,0.314,1144.8 369.0 1179.8 409.1,0,,0,0,28.398,35.213
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,137,4.567,15,motorcycle,0.442,360.1 400.5 465.1 505.6,1,1.200,0,0,28.442,35.160
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,137,4.567,13,motorcycle,0.386,1145.0 370.1 1178.0 408.0,0,,0,0,28.442,35.160
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,137,4.567,11,motorcycle,0.281,902.0 381.4 977.5 452.0,1,1.200,0,0,28.442,35.160
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,138,4.600,15,motorcycle,0.515,371.4 404.5 468.9 502.4,1,1.200,0,0,28.088,35.602
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,138,4.600,13,motorcycle,0.347,1145.8 372.1 1176.7 407.8,0,,0,0,28.088,35.602
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,139,4.633,13,motorcycle,0.385,1145.8 373.9 1176.6 407.7,0,,0,0,28.875,34.632
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,139,4.633,15,motorcycle,0.275,384.0 394.9 476.9 495.2,1,1.200,0,0,28.875,34.632
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,140,4.667,15,motorcycle,0.473,392.5 390.9 478.8 490.4,1,1.200,0,0,28.061,35.637
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,140,4.667,13,motorcycle,0.345,1146.0 374.8 1176.6 407.4,0,,0,0,28.061,35.637
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,140,4.667,11,motorcycle,0.345,925.4 381.6 990.8 448.6,1,1.200,0,0,28.061,35.637
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,141,4.700,15,motorcycle,0.396,402.4 390.7 482.4 487.2,1,1.200,0,0,29.321,34.105
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,141,4.700,13,motorcycle,0.283,1147.6 377.7 1175.0 407.3,0,,0,0,29.321,34.105
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,142,4.733,15,motorcycle,0.550,409.7 388.9 486.6 482.3,1,1.200,0,0,28.986,34.500
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,142,4.733,11,motorcycle,0.270,932.3 382.8 1003.9 447.5,1,1.200,0,0,28.986,34.500
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,143,4.767,15,motorcycle,0.395,417.6 387.3 493.2 475.8,1,1.200,0,0,26.280,38.051
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,144,4.800,15,motorcycle,0.294,424.2 382.5 495.2 474.9,1,1.200,0,0,27.371,36.536
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,144,4.800,17,bicycle,0.265,1190.0 404.6 1218.7 444.7,1,1.144,0,0,27.371,36.536
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,145,4.833,15,motorcycle,0.319,429.6 385.4 497.7 475.0,1,1.200,0,0,35.377,28.267
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,146,4.867,15,motorcycle,0.372,438.0 384.6 501.2 469.6,1,1.200,0,0,30.637,32.640
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,147,4.900,15,motorcycle,0.432,444.1 389.5 505.8 468.9,1,1.194,0,0,28.768,34.760
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,148,4.933,15,motorcycle,0.383,448.4 389.6 510.7 465.6,1,1.191,0,0,28.260,35.386
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,149,4.967,15,motorcycle,0.501,454.8 378.0 514.4 460.4,1,1.200,0,0,27.068,36.944
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,150,5.000,15,motorcycle,0.561,460.1 374.4 515.9 454.1,1,1.200,0,0,31.810,31.436
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,151,5.033,15,motorcycle,0.422,464.2 368.5 522.6 448.1,1,1.200,0,0,27.208,36.754
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,151,5.033,17,bicycle,0.262,1194.3 404.0 1219.9 444.3,1,1.135,0,0,27.208,36.754
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,152,5.067,15,motorcycle,0.433,466.2 370.5 525.4 447.8,1,1.200,0,0,28.268,35.376
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,153,5.100,15,motorcycle,0.396,471.8 368.4 528.7 443.4,0,,0,0,27.003,37.033
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,153,5.100,18,bicycle,0.265,473.3 378.2 526.2 448.7,1,1.200,0,0,27.003,37.033
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,154,5.133,15,motorcycle,0.467,476.1 367.5 531.1 442.2,0,,0,0,36.430,27.450
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,154,5.133,18,bicycle,0.342,476.7 375.3 528.7 444.8,1,1.200,0,0,36.430,27.450
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,155,5.167,18,bicycle,0.451,479.9 379.8 530.9 445.3,0,,0,0,30.011,33.321
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,155,5.167,15,motorcycle,0.324,476.6 368.2 535.9 441.2,1,1.200,0,0,30.011,33.321
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,156,5.200,15,motorcycle,0.403,483.9 369.3 539.1 439.0,0,,0,0,27.807,35.963
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,156,5.200,18,bicycle,0.293,484.8 380.9 534.2 443.2,1,1.200,0,0,27.807,35.963
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,157,5.233,15,motorcycle,0.446,488.9 369.3 539.2 438.8,1,1.200,0,0,28.247,35.402
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,158,5.267,15,motorcycle,0.451,492.6 368.6 543.8 438.8,1,1.200,0,0,56.104,17.824
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,159,5.300,15,motorcycle,0.519,496.7 363.1 546.2 436.9,1,1.200,0,0,29.140,34.317
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,160,5.333,15,motorcycle,0.432,500.4 358.9 549.3 434.2,2,1.200 1.200,1,0,29.221,34.222
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,161,5.367,15,motorcycle,0.284,502.2 364.9 554.5 431.0,1,1.200,0,0,30.728,32.544
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,163,5.433,15,motorcycle,0.264,511.4 367.9 558.6 428.7,1,1.200,0,0,28.328,35.301
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,164,5.467,15,bicycle,0.293,514.9 365.5 562.5 428.8,1,1.200,0,0,31.189,32.063
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,166,5.533,15,motorcycle,0.256,522.1 366.1 569.8 427.8,1,1.200,0,0,28.546,35.031
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,167,5.567,15,bicycle,0.298,525.9 365.4 571.7 424.9,0,,0,0,30.366,32.931
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,167,5.567,19,motorcycle,0.254,526.5 368.0 572.3 424.3,1,1.200,0,0,30.366,32.931
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,168,5.600,19,bicycle,0.354,527.9 369.2 575.3 421.4,1,1.200,0,0,27.083,36.924
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,169,5.633,19,bicycle,0.333,530.9 370.9 578.1 420.2,1,1.190,0,0,29.090,34.376
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,170,5.667,19,bicycle,0.304,530.6 370.5 580.0 419.6,1,1.200,0,0,28.259,35.386
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,175,5.833,19,bicycle,0.295,552.4 362.7 605.5 415.1,1,1.200,0,0,28.148,35.527
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,176,5.867,19,bicycle,0.346,555.3 368.4 608.1 415.5,1,1.200,0,0,28.699,34.845
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,177,5.900,19,bicycle,0.331,558.9 367.7 609.6 414.3,1,1.200,0,0,26.704,37.447
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,178,5.933,20,motorcycle,0.310,560.0 372.5 611.0 415.1,0,,0,0,28.110,35.575
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,178,5.933,19,bicycle,0.283,560.0 371.3 611.2 415.5,1,1.166,0,0,28.110,35.575
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,179,5.967,19,bicycle,0.281,564.0 364.6 614.6 415.5,1,1.200,0,0,30.829,32.437
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,180,6.000,19,motorcycle,0.316,567.6 364.1 617.9 416.5,1,1.192,0,0,27.158,36.822
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,181,6.033,19,motorcycle,0.373,574.6 360.2 619.6 415.5,1,1.200,0,0,28.626,34.934
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,182,6.067,19,motorcycle,0.332,578.0 359.5 625.3 416.2,1,1.200,0,0,29.945,33.395
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,183,6.100,19,motorcycle,0.292,581.0 363.9 628.7 416.5,1,1.199,0,0,27.629,36.194
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,184,6.133,19,motorcycle,0.263,584.1 360.2 637.4 414.7,1,1.200,0,0,27.834,35.927
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,208,6.933,21,motorcycle,0.266,685.2 333.2 727.0 397.4,1,1.200,0,0,25.411,39.353
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,244,8.133,22,bicycle,0.571,0.0 486.9 224.7 715.2,0,,0,0,31.003,32.255
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,245,8.167,22,bicycle,0.733,0.4 481.0 255.1 715.0,0,,0,0,28.331,35.297
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,246,8.200,22,motorcycle,0.609,0.4 434.2 284.4 713.7,0,,0,0,31.799,31.448
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,247,8.233,22,bicycle,0.749,0.7 442.3 312.3 712.6,1,1.200,0,0,30.279,33.027
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,248,8.267,22,bicycle,0.808,0.9 451.6 334.9 708.2,1,1.200,0,0,31.287,31.963
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,249,8.300,22,bicycle,0.722,1.4 461.2 357.5 715.0,1,1.200,0,0,28.980,34.507
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,250,8.333,22,bicycle,0.908,0.4 473.9 380.1 713.9,1,1.200,0,0,28.539,35.040
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,251,8.367,22,bicycle,0.916,0.7 467.4 401.5 714.9,1,1.200,0,0,27.533,36.319
